stock,Bearish,Neutral,Bullish,Total_Compound,date,assetType,assetMainType,cusip,assetSubType,symbol,description,bidPrice,bidSize,bidId,askPrice,askSize,askId,lastPrice,lastSize,lastId,openPrice,highPrice,lowPrice,bidTick,closePrice,netChange,totalVolume,quoteTimeInLong,tradeTimeInLong,mark,exchange,exchangeName,marginable,shortable,volatility,digits,52WkHigh,52WkLow,nAV,peRatio,divAmount,divYield,divDate,securityStatus,regularMarketLastPrice,regularMarketLastSize,regularMarketNetChange,regularMarketTradeTimeInLong,netPercentChangeInDouble,markChangeInDouble,markPercentChangeInDouble,regularMarketPercentChangeInDouble,delayed,realtimeEntitled,high52,low52,dividendAmount,dividendYield,dividendDate,pegRatio,pbRatio,prRatio,pcfRatio,grossMarginTTM,grossMarginMRQ,netProfitMarginTTM,netProfitMarginMRQ,operatingMarginTTM,operatingMarginMRQ,returnOnEquity,returnOnAssets,returnOnInvestment,quickRatio,currentRatio,interestCoverage,totalDebtToCapital,ltDebtToEquity,totalDebtToEquity,epsTTM,epsChangePercentTTM,epsChangeYear,epsChange,revChangeYear,revChangeTTM,revChangeIn,sharesOutstanding,marketCapFloat,marketCap,bookValuePerShare,shortIntToFloat,shortIntDayToCover,divGrowthRate3Year,dividendPayAmount,dividendPayDate,beta,vol1DayAvg,vol10DayAvg,vol3MonthAvg
ROKU,0.157,0.596,0.248,0.44,2022-07-31,EQUITY,EQUITY,77543R102,,ROKU,"Roku, Inc. - Class A Common Stock",81.2,200,P,82.0,1300,Q,81.71,0,P,82.0,82.01,77.82, ,86.71,-5.0,10641394,1658874670387.0,1658874724896.0,81.2,q,NASD,True,True,0.0394,4,490.7613,72.63,0.0,84.61,0.0,0.0,,Normal,79.87,802,-6.84,1658865600506.0,-5.7663,-5.51,-6.3545,-7.8884,True,False,490.7613,72.63,0.0,0.0, ,4.54841,4.19101,4.03207,63.9415,49.47286,49.72162,4.78038,0.0,4.6443,0.0,5.32053,3.62442,4.48754,3.54189,3.62706,0.0,3.05492,0.0,3.15118,0.97427,19.56727,0.0,0.0,0.0,43.91637,0.0,119847820.0,119.4705,11790.17,151.2962,0.0,0.0,0.0,0.0, ,1.9155,7381590.0,7381587.0,166936250.0
MSFT,0.133,0.675,0.193,0.148,2022-07-31,EQUITY,EQUITY,594918104,,MSFT,Microsoft Corporation - Common Stock,261.85,400,Q,262.0,900,P,261.95,0,P,259.86,259.88,249.57, ,258.83,3.12,39347957,1658879997609.0,1658879999778.0,261.85,q,NASD,True,True,0.0395,4,349.67,241.51,0.0,27.1637,2.48,0.96,2022-08-17 00:00:00.000,Normal,251.9,30353,-6.93,1658865600578.0,1.2054,3.02,1.1668,-2.6774,True,False,349.67,241.51,2.48,0.96,2022-08-17 00:00:00.000,0.887,11.8879,10.05312,22.43597,68.7303,68.36507,37.62834,33.88979,42.52819,41.15478,48.72154,22.17523,28.76071,1.94509,1.98765,180.2124,28.3501,37.8876,39.56753,9.58486,30.44424,9.1275,0.0,0.0,20.37145,0.0,7479033135.0,7455.382,1935798.0,15.4153,0.0,0.0,0.0,0.62,2022-09-08 00:00:00.000,0.91648,25436060.0,25436059.0,643050730.0
GOOG,0.098,0.702,0.2,0.177,2022-07-31,EQUITY,EQUITY,02079K107,,GOOG,Alphabet Inc. - Class C Capital Stock,110.44,100,Q,110.5,1400,P,110.5,0,D,107.43,107.74,104.76, ,108.21,2.29,36626630,1658879997049.0,1658879998892.0,110.44,q,NASD,True,True,0.0316,4,152.1,102.208,0.0,19.32,0.0,0.0,,Normal,105.44,20142,-2.77,1658865600474.0,2.1163,2.23,2.0608,-2.5598,True,False,152.1,102.208,0.0,0.0, ,0.417495,5.57657,5.25385,16.13805,56.92921,56.4791,27.57293,24.16668,30.47009,29.54522,30.80016,21.78894,26.30216,2.84891,2.871,15.847,5.5663,5.82314,5.8944,5.43227,47.40414,0.0,0.0,0.0,37.44725,0.0,6267528340.0,11817.0,1420294.0,13.57264,0.0,0.0,0.0,0.0, ,1.08028,38901810.0,19146606.0,829834460.0
GOOGL,0.134,0.616,0.25,0.252,2022-07-31,EQUITY,EQUITY,02079K305,,GOOGL,Alphabet Inc. - Class A Common Stock,110.02,100,Q,110.25,100,Q,110.25,0,D,106.6,107.2,104.07, ,107.51,2.74,47990963,1658879999949.0,1658879999614.0,110.02,q,NASD,True,True,0.0318,4,151.5466,101.8847,0.0,19.24,0.0,0.0,,Normal,105.02,35558,-2.49,1658865600435.0,2.5486,2.51,2.3347,-2.3161,True,False,151.5466,101.8847,0.0,0.0, ,0.417495,5.57657,5.25385,16.13805,56.92921,56.4791,27.57293,24.16668,30.47009,29.54522,30.80016,21.78894,26.30216,2.84891,2.871,15.847,5.5663,5.82314,5.8944,5.43227,47.40414,0.0,0.0,0.0,37.44725,0.0,6015272440.0,11817.0,1420294.0,13.57264,0.0,0.0,0.0,0.0, ,1.08028,38901810.0,23195784.0,829834460.0
COIN,0.115,0.722,0.162,0.137,2022-07-31,EQUITY,EQUITY,19260Q107,,COIN,"Coinbase Global, Inc. - Class A Common Stock",54.55,100,P,54.56,900,P,54.56,200,D,61.69,62.89,52.63, ,67.07,-12.51,26875839,1658879994973.0,1658879999189.0,54.55,q,NASD,True,True,0.0441,4,368.9,40.83,0.0,5.07,0.0,0.0,,Normal,52.93,4714,-14.14,1658865600595.0,-18.6522,-12.52,-18.6671,-21.0825,True,False,368.9,40.83,0.0,0.0, ,0.011309,2.28511,2.06678,5.93891,81.79423,76.18163,33.63047,0.0,21.29692,0.0,60.73629,15.58383,37.51254,0.0,1.55108,0.0,35.24876,52.13695,54.4372,10.41785,569.2567,0.0,0.0,0.0,149.4759,0.0,173706582.0,170.4901,14890.66,0.0,0.0,0.0,0.0,0.0, ,0.0,15088330.0,15088333.0,316512160.0
TSLA,0.181,0.715,0.104,-0.252,2022-07-31,EQUITY,EQUITY,88160R101,,TSLA,"Tesla, Inc.  - Common Stock",786.85,500,P,787.0,100,Q,786.85,0,D,799.54,801.9299,768.79, ,805.3,-18.45,22273586,1658879995756.0,1658879999415.0,786.85,q,NASD,True,True,0.0263,4,1243.49,620.57,0.0,97.93,0.0,0.0,,Normal,776.58,4050,-28.72,1658865600746.0,-2.2911,-18.45,-2.2911,-3.5664,True,False,1243.49,620.57,0.0,0.0, ,0.287988,23.04589,12.42601,64.38862,27.09853,25.00295,14.21999,13.39908,15.90686,14.55061,31.0984,15.44732,23.08706,1.05925,1.43082,0.0,10.52557,7.96679,12.17836,8.33118,335.6423,91.3919,0.0,0.0,60.44623,0.0,1036390569.0,852.8917,834605.3,37.79043,0.0,0.0,0.0,0.0, ,2.14065,29866540.0,29866538.0,644139300.0
ON,0.25,0.666,0.085,-0.157,2022-07-31,EQUITY,EQUITY,682189105,,ON,ON Semiconductor Corporation - Common Stock,59.01,600,P,59.25,1000,Q,59.0,0,P,58.85,60.12,58.08, ,59.34,-0.34,4666321,1658879899143.0,1658879770978.0,59.01,q,NASD,True,True,0.0337,4,71.255,34.81,0.0,17.63,0.0,0.0,,Normal,58.25,6224,-1.09,1658865600512.0,-0.573,-0.33,-0.5561,-1.8369,True,False,71.255,34.81,0.0,0.0, ,0.058263,5.15844,3.57951,12.66508,43.79226,49.42416,20.1566,27.30077,24.8518,33.27506,33.62155,15.41066,18.72586,1.83347,2.78871,29.91509,39.15142,60.93394,64.59726,3.25513,312.8885,485.7214,0.0,0.0,31.95391,5.35724,434505663.0,432.7975,25783.57,19.06774,0.0,0.0,0.0,0.0, ,1.76245,5965990.0,5965987.0,183586640.0
AAPL,0.175,0.745,0.08,-0.179,2022-07-31,EQUITY,EQUITY,037833100,,AAPL,Apple Inc. - Common Stock,152.76,100,P,152.81,400,P,152.785,0,D,152.265,153.085,150.8, ,152.95,-0.165,55138691,1658879997182.0,1658879999863.0,152.76,q,NASD,True,True,0.0168,4,182.94,129.04,0.0,25.0466,0.92,0.6,2022-05-06 00:00:00.000,Normal,151.6,49531,-1.35,1658865600226.0,-0.1079,-0.19,-0.1242,-0.8826,True,False,182.94,129.04,0.92,0.6,2022-05-06 00:00:00.000,0.65339,36.78018,6.41299,21.87051,43.32219,43.74987,26.40687,25.70982,30.92584,30.81786,149.2711,29.64002,44.91251,0.88402,0.92684,0.0,64.03085,153.3005,178.016,6.15212,38.04979,9.23257,0.0,0.0,18.62627,0.0,16185181000.0,16173.42,2475524.0,0.0,0.0,0.0,0.0,0.23,2022-05-12 00:00:00.000,1.20725,71778760.0,71778763.0,1908809630.0
GO,0.264,0.736,0.0,-0.436,2022-07-31,EQUITY,EQUITY,39874R101,,GO,Grocery Outlet Holding Corp. - Common Stock,43.3,200,P,44.0,100,P,43.5,0,P,44.03,44.15,43.16, ,44.4,-0.9,842337,1658879615957.0,1658879350371.0,43.5,q,NASD,True,True,0.0518,4,46.13,21.01,0.0,77.54,0.0,0.0,,Closed,43.5,786,-0.9,1658865600296.0,-2.027,-0.9,-2.027,-2.027,True,False,46.13,21.01,0.0,0.0, ,0.0,4.17441,1.35465,33.17809,30.63906,30.17571,1.74106,1.39206,2.68086,2.33671,5.57684,2.11273,2.30744,0.67593,1.9036,5.37507,30.62308,44.14015,44.14015,0.55331,0.0,0.0,0.0,0.0,1.01526,6.22537,96367403.0,87.85214,4278.713,0.0,0.0,0.0,0.0,0.0, ,0.0,778560.0,778555.0,24311560.0
META,0.189,0.58,0.232,0.159,2022-07-31,EQUITY,EQUITY,30303M102,,META,"Meta Platforms, Inc. - Class A Common Stock",163.13,100,P,163.2,1900,P,163.2,0,P,165.94,166.0,157.95, ,166.65,-3.45,28468424,1658879994703.0,1658879994703.0,163.13,q,NASD,True,False,0.0289,4,384.33,154.25,0.0,12.64,0.0,0.0,,Normal,159.15,12706,-7.5,1658865600969.0,-2.0702,-3.52,-2.1122,-4.5005,True,False,384.33,154.25,0.0,0.0, ,0.955014,3.67034,3.7689,9.91381,80.34279,78.48287,31.20185,26.7486,36.68461,30.54321,29.06982,22.78507,25.40536,0.0,2.81063,0.0,0.48856,0.42523,0.49096,13.21382,13.20588,0.0,0.0,0.0,26.76483,0.0,2293518778.0,2280.984,451008.8,17.35462,0.0,0.0,0.0,0.0, ,1.39118,25054110.0,25054112.0,672924260.0
NVDA,0.116,0.684,0.199,0.356,2022-07-31,EQUITY,EQUITY,67066G104,,NVDA,NVIDIA Corporation - Common Stock,169.0,500,P,169.2,100,Q,169.2,0,Q,168.89,169.19,164.78, ,170.24,-1.04,39786491,1658879993236.0,1658879993236.0,169.0,q,NASD,True,True,0.024,4,346.47,140.55,0.0,46.4738,0.16,0.09,2022-06-08 00:00:00.000,Normal,165.33,16053,-4.91,1658865601266.0,-0.6109,-1.24,-0.7284,-2.8842,True,False,346.47,140.55,0.16,0.09,2022-06-08 00:00:00.000,0.595862,16.19609,14.4071,39.82781,65.25168,65.52847,32.0199,19.5222,33.69216,22.53861,41.95237,24.88949,28.47295,4.74865,5.31733,43.62162,29.37451,41.59195,41.59195,3.72662,76.66562,0.0,0.0,0.0,53.41192,8.43909,2500000000.0,2399.091,425600.0,33.95157,0.0,0.0,0.0,0.04,2022-07-01 00:00:00.000,1.63793,55304610.0,55304607.0,1176725150.0
AAPL,0.101,0.824,0.075,0.049,2022-08-01,EQUITY,EQUITY,037833100,,AAPL,Apple Inc. - Common Stock,156.46,900,P,156.5,200,P,156.5,0,P,152.58,157.33,152.16, ,151.6,4.9,78620688,1658966399947.0,1658966399947.0,156.79,q,NASD,True,True,0.0133,4,182.94,129.04,0.0,24.8613,0.92,0.61,2022-05-06 00:00:00.000,Normal,156.79,99955,5.19,1658952000749.0,3.2322,5.19,3.4235,3.4235,True,False,182.94,129.04,0.92,0.61,2022-05-06 00:00:00.000,0.647623,36.45555,6.35639,21.67748,43.32219,43.74987,26.40687,25.70982,30.92584,30.81786,149.2711,29.64002,44.91251,0.88402,0.92684,0.0,64.03085,153.3005,178.016,6.15212,38.04979,9.23257,0.0,0.0,18.62627,0.0,16185181000.0,16173.42,2453674.0,0.0,0.0,0.0,0.0,0.23,2022-05-12 00:00:00.000,1.20437,69533760.0,69533756.0,1895314790.0
GOOG,0.188,0.639,0.174,0.134,2022-08-01,EQUITY,EQUITY,02079K107,,GOOG,Alphabet Inc. - Class C Capital Stock,112.9,200,P,113.0,100,P,112.9,0,P,109.6,114.4,108.42, ,105.44,7.46,41474618,1658966399820.0,1658966389730.0,113.6,q,NASD,True,True,0.0225,4,152.1,102.208,0.0,19.3,0.0,0.0,,Normal,113.6,39979,8.16,1658952000830.0,7.0751,8.16,7.739,7.739,True,False,152.1,102.208,0.0,0.0, ,0.407826,5.44742,5.12605,15.7455,56.92921,56.4791,27.57293,24.16668,30.47009,29.54522,30.80016,21.78894,26.30216,2.84891,2.871,15.847,5.5663,5.82314,5.8944,5.43227,47.40414,0.0,0.0,0.0,37.44725,0.0,6267528340.0,11817.0,1385746.0,13.57264,0.0,0.0,0.0,0.0, ,1.08451,40704930.0,22803027.0,821479820.0
META,0.206,0.738,0.056,-0.157,2022-08-01,EQUITY,EQUITY,30303M102,,META,"Meta Platforms, Inc. - Class A Common Stock",161.68,100,P,161.72,100,P,161.7,0,P,162.59,170.87,162.02, ,159.15,2.55,43846557,1658966398968.0,1658966398970.0,169.58,q,NASD,True,False,0.0497,4,384.33,154.25,0.0,12.45,0.0,0.0,,Normal,169.58,19425,10.43,1658952000676.0,1.6023,10.43,6.5536,6.5536,True,False,384.33,154.25,0.0,0.0, ,0.912034,3.50515,3.59928,9.46764,80.34279,78.48287,31.20185,26.7486,36.68461,30.54321,29.06982,22.78507,25.40536,0.0,2.81063,0.0,0.48856,0.42523,0.49096,13.21382,13.20588,0.0,0.0,0.0,26.76483,0.0,2293518778.0,2280.984,430711.4,17.35462,0.0,0.0,0.0,0.0, ,1.38767,26236990.0,26236988.0,671831260.0
MSFT,0.457,0.543,0.0,-0.736,2022-08-01,EQUITY,EQUITY,594918104,,MSFT,Microsoft Corporation - Common Stock,267.9,3500,Q,268.11,100,P,268.1,0,D,261.16,270.05,258.85, ,251.9,16.2,45994049,1658966399784.0,1658966395960.0,268.74,q,NASD,True,True,0.0214,4,349.67,241.51,0.0,27.004,2.48,0.98,2022-08-17 00:00:00.000,Normal,268.74,45717,16.84,1658952001486.0,6.4311,16.84,6.6852,6.6852,True,False,349.67,241.51,2.48,0.98,2022-08-17 00:00:00.000,0.863251,11.56961,9.78395,21.83526,68.7303,68.36507,37.62834,33.88979,42.52819,41.15478,48.72154,22.17523,28.76071,1.94509,1.98765,180.2124,28.3501,37.8876,39.56753,9.58486,30.44424,9.1275,0.0,0.0,20.37145,0.0,7479033135.0,7455.382,1883969.0,15.4153,0.0,0.0,0.0,0.62,2022-09-08 00:00:00.000,0.9178,25784010.0,25784009.0,640660570.0
TSLA,0.112,0.821,0.068,-0.395,2022-08-01,EQUITY,EQUITY,88160R101,,TSLA,"Tesla, Inc.  - Common Stock",820.5,800,P,821.0,600,P,820.5,0,D,791.43,827.7768,785.3701, ,776.58,43.92,29369996,1658966395029.0,1658966399951.0,824.46,q,NASD,True,True,0.0209,4,1243.49,620.57,0.0,96.56,0.0,0.0,,Normal,824.46,13303,47.88,1658952001454.0,5.6556,47.88,6.1655,6.1655,True,False,1243.49,620.57,0.0,0.0, ,0.277717,22.22399,12.0765,62.57754,27.09853,25.00295,14.21999,13.39908,15.90686,14.55061,31.0984,15.44732,23.08706,1.05925,1.43082,0.0,10.52557,7.96679,12.17836,8.33118,335.6423,91.3919,0.0,0.0,60.44623,0.0,1036390569.0,857.5012,811130.1,37.79043,0.0,0.0,0.0,0.0, ,2.13299,29162860.0,29162864.0,636437870.0
GOOD,0.214,0.593,0.193,-0.079,2022-08-01,EQUITY,EQUITY,376536108,,GOOD,Gladstone Commercial Corporation - Real Estate Investment Trust,19.4,100,P,19.6,100,P,19.59,0,P,19.48,19.54,19.2458, ,19.36,0.23,137339,1658966025208.0,1658966040593.0,19.45,q,NASD,True,True,0.138,4,26.1267,17.73,0.0,18.7585,1.5048,7.77,2022-08-22 00:00:00.000,Normal,19.45,244,0.09,1658952001407.0,1.188,0.09,0.4649,0.4649,True,False,26.1267,17.73,1.5048,7.77,2022-08-22 00:00:00.000,0.0,3.53979,5.82905,13.50707,76.36546,77.28744,9.44544,9.54378,28.43016,27.787,0.0,1.16696,1.18355,0.0,0.0,1.49909,64.70133,183.922,183.922,0.0,0.0,110.2731,0.0,0.0,3.22929,0.63444,38649093.0,40.02357,807.5745,0.0,0.0,0.0,0.0,0.1254,2022-08-31 00:00:00.000,1.01106,170140.0,170144.0,4861510.0
RENT,0.214,0.593,0.193,-0.079,2022-08-01,EQUITY,EQUITY,76010Y103,,RENT,"Rent the Runway, Inc. - Class A Common Stock",4.15,2000,P,4.35,1000,P,4.16,0,P,4.13,4.39,4.12, ,4.05,0.11,715425,1658966262755.0,1658959409112.0,4.33,q,NASD,True,True,0.115,4,24.77,2.99,0.0,0.0,0.0,0.0,,Normal,4.33,320,0.28,1658952000698.0,2.716,0.28,6.9136,6.9136,True,False,24.77,2.99,0.0,0.0, ,0.0,7.59297,1.0954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.13485,0.0,88.60675,777.7126,777.7126,0.0,0.0,0.41764,0.0,0.0,80.28919,4.68019,61028051.0,58.00432,259.4996,0.0,0.0,0.0,0.0,0.0, ,0.0,629200.0,629202.0,24059830.0
TLRY,0.092,0.655,0.253,0.92,2022-08-01,EQUITY,EQUITY,88688T100,,TLRY,"Tilray Brands, Inc. - Class 2 Common Stock",3.38,15300,P,3.39,100,P,3.385,0,D,3.44,3.45,3.17, ,3.38,0.005,32419749,1658966387843.0,1658966394103.0,3.26,q,NASD,True,True,0.1133,4,16.67,3.0,0.0,9.25,0.0,0.0,,Normal,3.26,2012,-0.12,1658952000869.0,0.1479,-0.12,-3.5503,-3.5503,True,False,16.67,3.0,0.0,0.0, ,0.0,0.35116,0.0,0.0,0.0,26.22555,0.0,34.55235,0.0,0.0,0.0,0.0,0.0,1.49594,2.46359,0.0,13.21841,13.4483,15.34299,0.0,0.0,104.3949,0.0,0.0,0.0,0.0,497708464.0,392.8502,1508.01,0.0,0.0,0.0,0.0,0.0, ,2.59436,37353920.0,37353915.0,509261880.0
AAPL,0.101,0.824,0.075,0.049,2022-08-01,EQUITY,EQUITY,037833100,,AAPL,Apple Inc. - Common Stock,156.46,900,P,156.5,200,P,156.5,0,P,152.58,157.33,152.16, ,151.6,4.9,78620688,1658966399947.0,1658966399947.0,156.79,q,NASD,True,True,0.0133,4,182.94,129.04,0.0,24.8613,0.92,0.61,2022-05-06 00:00:00.000,Normal,156.79,99955,5.19,1658952000749.0,3.2322,5.19,3.4235,3.4235,True,False,182.94,129.04,0.92,0.61,2022-05-06 00:00:00.000,0.647623,36.45555,6.35639,21.67748,43.32219,43.74987,26.40687,25.70982,30.92584,30.81786,149.2711,29.64002,44.91251,0.88402,0.92684,0.0,64.03085,153.3005,178.016,6.15212,38.04979,9.23257,0.0,0.0,18.62627,0.0,16185181000.0,16173.42,2453674.0,0.0,0.0,0.0,0.0,0.23,2022-05-12 00:00:00.000,1.20437,69533760.0,69533756.0,1895314790.0
GOOG,0.188,0.639,0.174,0.134,2022-08-01,EQUITY,EQUITY,02079K107,,GOOG,Alphabet Inc. - Class C Capital Stock,112.9,200,P,113.0,100,P,112.9,0,P,109.6,114.4,108.42, ,105.44,7.46,41474618,1658966399820.0,1658966389730.0,113.6,q,NASD,True,True,0.0225,4,152.1,102.208,0.0,19.3,0.0,0.0,,Normal,113.6,39979,8.16,1658952000830.0,7.0751,8.16,7.739,7.739,True,False,152.1,102.208,0.0,0.0, ,0.407826,5.44742,5.12605,15.7455,56.92921,56.4791,27.57293,24.16668,30.47009,29.54522,30.80016,21.78894,26.30216,2.84891,2.871,15.847,5.5663,5.82314,5.8944,5.43227,47.40414,0.0,0.0,0.0,37.44725,0.0,6267528340.0,11817.0,1385746.0,13.57264,0.0,0.0,0.0,0.0, ,1.08451,40704930.0,22803027.0,821479820.0
META,0.206,0.738,0.056,-0.157,2022-08-01,EQUITY,EQUITY,30303M102,,META,"Meta Platforms, Inc. - Class A Common Stock",161.68,100,P,161.72,100,P,161.7,0,P,162.59,170.87,162.02, ,159.15,2.55,43846557,1658966398968.0,1658966398970.0,169.58,q,NASD,True,False,0.0497,4,384.33,154.25,0.0,12.45,0.0,0.0,,Normal,169.58,19425,10.43,1658952000676.0,1.6023,10.43,6.5536,6.5536,True,False,384.33,154.25,0.0,0.0, ,0.912034,3.50515,3.59928,9.46764,80.34279,78.48287,31.20185,26.7486,36.68461,30.54321,29.06982,22.78507,25.40536,0.0,2.81063,0.0,0.48856,0.42523,0.49096,13.21382,13.20588,0.0,0.0,0.0,26.76483,0.0,2293518778.0,2280.984,430711.4,17.35462,0.0,0.0,0.0,0.0, ,1.38767,26236990.0,26236988.0,671831260.0
MSFT,0.457,0.543,0.0,-0.736,2022-08-01,EQUITY,EQUITY,594918104,,MSFT,Microsoft Corporation - Common Stock,267.9,3500,Q,268.11,100,P,268.1,0,D,261.16,270.05,258.85, ,251.9,16.2,45994049,1658966399784.0,1658966395960.0,268.74,q,NASD,True,True,0.0214,4,349.67,241.51,0.0,27.004,2.48,0.98,2022-08-17 00:00:00.000,Normal,268.74,45717,16.84,1658952001486.0,6.4311,16.84,6.6852,6.6852,True,False,349.67,241.51,2.48,0.98,2022-08-17 00:00:00.000,0.863251,11.56961,9.78395,21.83526,68.7303,68.36507,37.62834,33.88979,42.52819,41.15478,48.72154,22.17523,28.76071,1.94509,1.98765,180.2124,28.3501,37.8876,39.56753,9.58486,30.44424,9.1275,0.0,0.0,20.37145,0.0,7479033135.0,7455.382,1883969.0,15.4153,0.0,0.0,0.0,0.62,2022-09-08 00:00:00.000,0.9178,25784010.0,25784009.0,640660570.0
GOOD,0.214,0.593,0.193,-0.079,2022-08-01,EQUITY,EQUITY,376536108,,GOOD,Gladstone Commercial Corporation - Real Estate Investment Trust,19.4,100,P,19.6,100,P,19.59,0,P,19.48,19.54,19.2458, ,19.36,0.23,137339,1658966025208.0,1658966040593.0,19.45,q,NASD,True,True,0.138,4,26.1267,17.73,0.0,18.7585,1.5048,7.77,2022-08-22 00:00:00.000,Normal,19.45,244,0.09,1658952001407.0,1.188,0.09,0.4649,0.4649,True,False,26.1267,17.73,1.5048,7.77,2022-08-22 00:00:00.000,0.0,3.53979,5.82905,13.50707,76.36546,77.28744,9.44544,9.54378,28.43016,27.787,0.0,1.16696,1.18355,0.0,0.0,1.49909,64.70133,183.922,183.922,0.0,0.0,110.2731,0.0,0.0,3.22929,0.63444,38649093.0,40.02357,807.5745,0.0,0.0,0.0,0.0,0.1254,2022-08-31 00:00:00.000,1.01106,170140.0,170144.0,4861510.0
RENT,0.214,0.593,0.193,-0.079,2022-08-01,EQUITY,EQUITY,76010Y103,,RENT,"Rent the Runway, Inc. - Class A Common Stock",4.15,2000,P,4.35,1000,P,4.16,0,P,4.13,4.39,4.12, ,4.05,0.11,715425,1658966262755.0,1658959409112.0,4.33,q,NASD,True,True,0.115,4,24.77,2.99,0.0,0.0,0.0,0.0,,Normal,4.33,320,0.28,1658952000698.0,2.716,0.28,6.9136,6.9136,True,False,24.77,2.99,0.0,0.0, ,0.0,7.59297,1.0954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.13485,0.0,88.60675,777.7126,777.7126,0.0,0.0,0.41764,0.0,0.0,80.28919,4.68019,61028051.0,58.00432,259.4996,0.0,0.0,0.0,0.0,0.0, ,0.0,629200.0,629202.0,24059830.0
TSLA,0.0,1.0,0.0,0.0,2022-08-01,EQUITY,EQUITY,88160R101,,TSLA,"Tesla, Inc.  - Common Stock",820.5,800,P,821.0,600,P,820.5,0,D,791.43,827.7768,785.3701, ,776.58,43.92,29369996,1658966395029.0,1658966399951.0,824.46,q,NASD,True,True,0.0209,4,1243.49,620.57,0.0,96.56,0.0,0.0,,Normal,824.46,13303,47.88,1658952001454.0,5.6556,47.88,6.1655,6.1655,True,False,1243.49,620.57,0.0,0.0, ,0.277717,22.22399,12.0765,62.57754,27.09853,25.00295,14.21999,13.39908,15.90686,14.55061,31.0984,15.44732,23.08706,1.05925,1.43082,0.0,10.52557,7.96679,12.17836,8.33118,335.6423,91.3919,0.0,0.0,60.44623,0.0,1036390569.0,857.5012,811130.1,37.79043,0.0,0.0,0.0,0.0, ,2.13299,29162860.0,29162864.0,636437870.0
TLRY,0.092,0.655,0.253,0.92,2022-08-01,EQUITY,EQUITY,88688T100,,TLRY,"Tilray Brands, Inc. - Class 2 Common Stock",3.38,15300,P,3.39,100,P,3.385,0,D,3.44,3.45,3.17, ,3.38,0.005,32419749,1658966387843.0,1658966394103.0,3.26,q,NASD,True,True,0.1133,4,16.67,3.0,0.0,9.25,0.0,0.0,,Normal,3.26,2012,-0.12,1658952000869.0,0.1479,-0.12,-3.5503,-3.5503,True,False,16.67,3.0,0.0,0.0, ,0.0,0.35116,0.0,0.0,0.0,26.22555,0.0,34.55235,0.0,0.0,0.0,0.0,0.0,1.49594,2.46359,0.0,13.21841,13.4483,15.34299,0.0,0.0,104.3949,0.0,0.0,0.0,0.0,497708464.0,392.8502,1508.01,0.0,0.0,0.0,0.0,0.0, ,2.59436,37353920.0,37353915.0,509261880.0
AAPL,0.097,0.819,0.084,0.244,2022-08-01,EQUITY,EQUITY,037833100,,AAPL,Apple Inc. - Common Stock,156.46,900,P,156.5,200,P,156.5,0,P,152.58,157.33,152.16, ,151.6,4.9,78620688,1658966399947.0,1658966399947.0,156.79,q,NASD,True,True,0.0133,4,182.94,129.04,0.0,24.8613,0.92,0.61,2022-05-06 00:00:00.000,Normal,156.79,99955,5.19,1658952000749.0,3.2322,5.19,3.4235,3.4235,True,False,182.94,129.04,0.92,0.61,2022-05-06 00:00:00.000,0.647623,36.45555,6.35639,21.67748,43.32219,43.74987,26.40687,25.70982,30.92584,30.81786,149.2711,29.64002,44.91251,0.88402,0.92684,0.0,64.03085,153.3005,178.016,6.15212,38.04979,9.23257,0.0,0.0,18.62627,0.0,16185181000.0,16173.42,2453674.0,0.0,0.0,0.0,0.0,0.23,2022-05-12 00:00:00.000,1.20437,69533760.0,69533756.0,1895314790.0
META,0.04,0.885,0.074,-0.034,2022-08-01,EQUITY,EQUITY,30303M102,,META,"Meta Platforms, Inc. - Class A Common Stock",161.68,100,P,161.72,100,P,161.7,0,P,162.59,170.87,162.02, ,159.15,2.55,43846557,1658966398968.0,1658966398970.0,169.58,q,NASD,True,False,0.0497,4,384.33,154.25,0.0,12.45,0.0,0.0,,Normal,169.58,19425,10.43,1658952000676.0,1.6023,10.43,6.5536,6.5536,True,False,384.33,154.25,0.0,0.0, ,0.912034,3.50515,3.59928,9.46764,80.34279,78.48287,31.20185,26.7486,36.68461,30.54321,29.06982,22.78507,25.40536,0.0,2.81063,0.0,0.48856,0.42523,0.49096,13.21382,13.20588,0.0,0.0,0.0,26.76483,0.0,2293518778.0,2280.984,430711.4,17.35462,0.0,0.0,0.0,0.0, ,1.38767,26236990.0,26236988.0,671831260.0
